time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
18120.0,1320.17,40560.0,37.763000000000005,155.88,0.2502553309520712,-0.5589292852558079,0.7905506456979849,1043.66
18128.0,1320.174,40568.0,37.75193333333335,155.93066666666664,0.2496986919818289,-0.5590109388173078,0.7906689152263139,1043.82
18136.0,1320.178,40576.0,37.740866666666676,155.9813333333333,0.24914209504711446,-0.5590920242282292,0.790787155257289,1043.98
18144.0,1320.182,40584.0,37.729800000000004,156.03199999999998,0.2485855407381535,-0.5591725416238206,0.7909053657864994,1044.1399999999999
18152.0,1320.1860000000001,40592.0,37.71873333333333,156.08266666666665,0.24802902964496343,-0.5592524911399517,0.7910235468095347,1044.3
18160.0,1320.19,40600.0,37.70766666666667,156.13333333333333,0.2474725623573527,-0.5593318729131121,0.7911416983219861,1044.46
18168.0,1320.194,40608.0,37.696600000000004,156.18399999999997,0.246916139464921,-0.5594106870804119,0.7912598203194455,1044.62
18176.0,1320.198,40616.0,37.68553333333333,156.23466666666664,0.2463597615570568,-0.5594889337795809,0.7913779127975066,1044.78
18184.0,1320.202,40624.0,37.67453333333333,156.286,0.24579728873173928,-0.5595703163500763,0.7914952646175475,1044.9379999999999
18192.0,1320.2060000000001,40632.0,37.663599999999995,156.338,0.24522871665487125,-0.5596548166679923,0.7916118763056305,1045.094
18200.0,1320.21,40640.0,37.65266666666666,156.39000000000001,0.24466018479640927,-0.5597387255836657,0.7917284591685212,1045.25
18208.0,1320.214,40648.0,37.641733333333335,156.44199999999998,0.24409169378211748,-0.5598220432367254,0.7918450132019743,1045.406
18216.0,1320.218,40656.0,37.6308,156.49399999999997,0.24352324423753652,-0.5599047697674711,0.791961538401746,1045.562
18224.0,1320.222,40664.0,37.61986666666667,156.546,0.24295483678798532,-0.5599869053168722,0.7920780347635931,1045.7179999999998
18232.0,1320.226,40672.0,37.60893333333333,156.59799999999998,0.24238647205855984,-0.5600684500265674,0.7921945022832735,1045.874
18240.0,1320.23,40680.0,37.598,156.65,0.241818150674131,-0.5601494040388648,0.7923109409565463,1046.03
18248.0,1320.234,40688.0,37.5872,156.70199999999997,0.24125060261007428,-0.5602314611929216,0.7924259313209785,1046.1846666666665
18256.0,1320.238,40696.0,37.5764,156.754,0.24068309627766124,-0.5603129297533391,0.7925408935300612,1046.3393333333333
18264.0,1320.242,40704.0,37.565599999999996,156.806,0.2401156322978637,-0.5603938098606398,0.7926558275797095,1046.4940000000001
18272.0,1320.246,40712.0,37.55479999999999,156.85800000000003,0.23954821129143022,-0.5604741016560091,0.79277073346584,1046.6486666666667
18280.0,1320.25,40720.0,37.54399999999999,156.91000000000003,0.23898083387888663,-0.5605538052812951,0.79288561118437,1046.8033333333335
18288.0,1320.254,40728.0,37.533199999999994,156.96200000000002,0.23841350068053485,-0.5606329208790092,0.7930004607312175,1046.958
18296.0,1320.258,40736.0,37.52239999999999,157.01400000000004,0.23784621231645192,-0.5607114485923245,0.7931152821023022,1047.1126666666669
18304.0,1320.2613333333334,40744.0,37.511733333333325,157.06600000000003,0.23727968871043884,-0.5607910885809775,0.7932286582654711,1047.266
18312.0,1320.264,40752.0,37.50119999999999,157.11800000000002,0.23671392616027057,-0.5608718436748744,0.7933405902476799,1047.4180000000001
18320.0,1320.2666666666667,40760.0,37.49066666666666,157.17000000000002,0.2361482045354959,-0.5609520148920386,0.7934524954168483,1047.5700000000002
18328.0,1320.2693333333334,40768.0,37.480133333333335,157.22199999999998,0.23558252444895253,-0.5610316023706381,0.7935643737691939,1047.722
